     Time    Epoch     Dataset    Iteration    Progress(%)       LR    CDLoss    KLDivLoss   TotalLoss
 00:00:02     0/1000    train        0/140         0.0%      1.00E-03    0.24006   5.38068   0.24544
Saving checkpoint ...... 
DONE
 00:00:04     0/1000     val         0/19          0.0%      1.00E-03    0.11162   0.31104   0.11193
Visualizing ...
Generating html visualization ...
DONE
 00:55:04    76/1000    train       70/140         7.7%      8.10E-04    0.01184   0.00000   0.01184
 00:55:05    76/1000     val        10/19          7.7%      8.10E-04    0.01180  -0.00000   0.01180
 00:55:06    76/1000    train       80/140         7.7%      8.10E-04    0.01268  -0.00000   0.01268
 00:55:09    76/1000     val        12/19          7.7%      8.10E-04    0.01492  -0.00000   0.01492
 00:55:09    76/1000    train       90/140         7.7%      8.10E-04    0.01298  -0.00000   0.01298
 00:55:11    76/1000    train      100/140         7.7%      8.10E-04    0.01656  -0.00000   0.01656
 00:55:13    76/1000     val        14/19          7.7%      8.10E-04    0.01305  -0.00000   0.01305
 00:55:13    76/1000    train      110/140         7.7%      8.10E-04    0.01154  -0.00000   0.01154
 00:55:17    76/1000     val        16/19          7.7%      8.10E-04    0.01279  -0.00000   0.01279
 00:55:17    76/1000    train      120/140         7.7%      8.10E-04    0.01351  -0.00000   0.01351
 00:55:20    76/1000    train      130/140         7.7%      8.10E-04    0.01230  -0.00000   0.01230
 00:55:21    76/1000     val        18/19          7.7%      8.10E-04    0.01173  -0.00000   0.01173
training run exp-model_v1-fc-cd-vae-1e-3
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    CDLoss    KLDivLoss   TotalLoss
 00:55:23    77/1000    train        0/140         7.7%      8.10E-04    0.01342  -0.00000   0.01342
 00:55:27    77/1000     val         1/19          7.7%      8.10E-04    0.01317  -0.00000   0.01317
 00:55:27    77/1000    train       10/140         7.7%      8.10E-04    0.01235  -0.00000   0.01235
 00:55:30    77/1000    train       20/140         7.7%      8.10E-04    0.01295  -0.00000   0.01295
 00:55:31    77/1000     val         3/19          7.7%      8.10E-04    0.01381  -0.00000   0.01381
 00:55:33    77/1000    train       30/140         7.7%      8.10E-04    0.01508   0.00000   0.01508
 00:55:36    77/1000     val         5/19          7.7%      8.10E-04    0.01355   0.00000   0.01355
 00:55:36    77/1000    train       40/140         7.7%      8.10E-04    0.01368   0.00000   0.01368
 00:55:38    77/1000    train       50/140         7.7%      8.10E-04    0.01239   0.00000   0.01239
 00:55:40    77/1000     val         7/19          7.7%      8.10E-04    0.01395   0.00000   0.01395
 00:55:42    77/1000    train       60/140         7.7%      8.10E-04    0.01122   0.00000   0.01122
 00:55:44    77/1000     val         9/19          7.8%      8.10E-04    0.01191   0.00000   0.01191
 00:55:44    77/1000    train       70/140         7.8%      8.10E-04    0.01205   0.00000   0.01205
 00:55:47    77/1000    train       80/140         7.8%      8.10E-04    0.01212   0.00000   0.01212
 00:55:49    77/1000     val        11/19          7.8%      8.10E-04    0.01432   0.00000   0.01432
 00:55:51    77/1000    train       90/140         7.8%      8.10E-04    0.01359   0.00000   0.01359
 00:55:53    77/1000     val        13/19          7.8%      8.10E-04    0.01371   0.00000   0.01371
 00:55:53    77/1000    train      100/140         7.8%      8.10E-04    0.01235   0.00000   0.01235
 00:55:55    77/1000    train      110/140         7.8%      8.10E-04    0.01379   0.00000   0.01379
 00:55:57    77/1000     val        15/19          7.8%      8.10E-04    0.01347   0.00000   0.01347
 00:55:59    77/1000    train      120/140         7.8%      8.10E-04    0.01264   0.00000   0.01264
 00:56:01    77/1000     val        17/19          7.8%      8.10E-04    0.01001   0.00000   0.01001
 00:56:01    77/1000    train      130/140         7.8%      8.10E-04    0.01214   0.00000   0.01214
training run exp-model_v1-fc-cd-vae-1e-3
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    CDLoss    KLDivLoss   TotalLoss
 00:56:05    78/1000    train        0/140         7.8%      8.10E-04    0.01132   0.00000   0.01132
 00:56:07    78/1000     val         0/19          7.8%      8.10E-04    0.01227   0.00000   0.01227
 00:56:09    78/1000    train       10/140         7.8%      8.10E-04    0.01310   0.00000   0.01310
 00:56:11    78/1000     val         2/19          7.8%      8.10E-04    0.01300   0.00000   0.01300
 00:56:11    78/1000    train       20/140         7.8%      8.10E-04    0.01400   0.00000   0.01400
 00:56:15    78/1000     val         4/19          7.8%      8.10E-04    0.01249   0.00000   0.01249
 00:56:15    78/1000    train       30/140         7.8%      8.10E-04    0.01297   0.00000   0.01297
 00:56:17    78/1000    train       40/140         7.8%      8.10E-04    0.01147  -0.00000   0.01147
 00:56:19    78/1000     val         6/19          7.8%      8.10E-04    0.01166  -0.00000   0.01166
 00:56:19    78/1000    train       50/140         7.8%      8.10E-04    0.01394  -0.00000   0.01394
 00:56:23    78/1000     val         8/19          7.8%      8.10E-04    0.01159  -0.00000   0.01159
 00:56:23    78/1000    train       60/140         7.8%      8.10E-04    0.01144  -0.00000   0.01144
 00:56:25    78/1000    train       70/140         7.9%      8.10E-04    0.01187  -0.00000   0.01187
 00:56:27    78/1000     val        10/19          7.9%      8.10E-04    0.01155  -0.00000   0.01155
 00:56:27    78/1000    train       80/140         7.9%      8.10E-04    0.01224  -0.00000   0.01224
 00:56:31    78/1000     val        12/19          7.9%      8.10E-04    0.01480  -0.00000   0.01480
 00:56:31    78/1000    train       90/140         7.9%      8.10E-04    0.01200  -0.00000   0.01200
 00:56:33    78/1000    train      100/140         7.9%      8.10E-04    0.01550  -0.00000   0.01550
 00:56:35    78/1000     val        14/19          7.9%      8.10E-04    0.01307  -0.00000   0.01307
 00:56:35    78/1000    train      110/140         7.9%      8.10E-04    0.01100  -0.00000   0.01100
 00:56:39    78/1000     val        16/19          7.9%      8.10E-04    0.01263  -0.00000   0.01263
 00:56:39    78/1000    train      120/140         7.9%      8.10E-04    0.01225  -0.00000   0.01225
 00:56:41    78/1000    train      130/140         7.9%      8.10E-04    0.01698  -0.00000   0.01698
 00:56:43    78/1000     val        18/19          7.9%      8.10E-04    0.01137   0.00000   0.01137
training run exp-model_v1-fc-cd-vae-1e-3
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    CDLoss    KLDivLoss   TotalLoss
 00:56:44    79/1000    train        0/140         7.9%      8.10E-04    0.01294   0.00000   0.01294
 00:56:48    79/1000     val         1/19          7.9%      8.10E-04    0.01312   0.00000   0.01312
 00:56:48    79/1000    train       10/140         7.9%      8.10E-04    0.01103   0.00000   0.01103
 00:56:50    79/1000    train       20/140         7.9%      8.10E-04    0.01475   0.00000   0.01475
 00:56:52    79/1000     val         3/19          7.9%      8.10E-04    0.01377   0.00000   0.01377
 00:56:53    79/1000    train       30/140         7.9%      8.10E-04    0.01358   0.00000   0.01358
 00:56:55    79/1000     val         5/19          7.9%      8.10E-04    0.01328   0.00000   0.01328
 00:56:56    79/1000    train       40/140         7.9%      8.10E-04    0.01101   0.00000   0.01101
 00:56:58    79/1000    train       50/140         7.9%      8.10E-04    0.01192  -0.00000   0.01192
 00:56:59    79/1000     val         7/19          7.9%      8.10E-04    0.01377  -0.00000   0.01377
 00:57:01    79/1000    train       60/140         7.9%      8.10E-04    0.01560  -0.00000   0.01560
 00:57:03    79/1000     val         9/19          8.0%      8.10E-04    0.01200  -0.00000   0.01200
 00:57:03    79/1000    train       70/140         8.0%      8.10E-04    0.01273  -0.00000   0.01273
 00:57:06    79/1000    train       80/140         8.0%      8.10E-04    0.01558  -0.00000   0.01558
 00:57:07    79/1000     val        11/19          8.0%      8.10E-04    0.01384  -0.00000   0.01384
 00:57:09    79/1000    train       90/140         8.0%      8.10E-04    0.01123   0.00000   0.01123
 00:57:11    79/1000     val        13/19          8.0%      8.10E-04    0.01361   0.00000   0.01361
 00:57:11    79/1000    train      100/140         8.0%      8.10E-04    0.01285   0.00000   0.01285
 00:57:13    79/1000    train      110/140         8.0%      8.10E-04    0.01195   0.00000   0.01195
 00:57:15    79/1000     val        15/19          8.0%      8.10E-04    0.01367   0.00000   0.01367
 00:57:17    79/1000    train      120/140         8.0%      8.10E-04    0.01288   0.00000   0.01288
 00:57:19    79/1000     val        17/19          8.0%      8.10E-04    0.01026  -0.00000   0.01026
 00:57:19    79/1000    train      130/140         8.0%      8.10E-04    0.01412  -0.00000   0.01412
training run exp-model_v1-fc-cd-vae-1e-3
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    CDLoss    KLDivLoss   TotalLoss
 00:57:22    80/1000    train        0/140         8.0%      8.10E-04    0.01101  -0.00000   0.01101
 00:57:24    80/1000     val         0/19          8.0%      8.10E-04    0.01226  -0.00000   0.01226
Visualizing ...
Generating html visualization ...
DONE
 00:57:35    80/1000    train       10/140         8.0%      8.10E-04    0.01303  -0.00000   0.01303
 00:57:36    80/1000     val         2/19          8.0%      8.10E-04    0.01308   0.00000   0.01308
 00:57:36    80/1000    train       20/140         8.0%      8.10E-04    0.01333   0.00000   0.01333
 00:57:40    80/1000     val         4/19          8.0%      8.10E-04    0.01272   0.00000   0.01272
 00:57:40    80/1000    train       30/140         8.0%      8.10E-04    0.01199   0.00000   0.01199
 00:57:43    80/1000    train       40/140         8.0%      8.10E-04    0.01258  -0.00000   0.01258
 00:57:44    80/1000     val         6/19          8.0%      8.10E-04    0.01116  -0.00000   0.01116
 00:57:44    80/1000    train       50/140         8.0%      8.10E-04    0.01580  -0.00000   0.01580
 00:57:49    80/1000     val         8/19          8.0%      8.10E-04    0.01174  -0.00000   0.01174
 00:57:49    80/1000    train       60/140         8.0%      8.10E-04    0.01602  -0.00000   0.01602
 00:57:50    80/1000    train       70/140         8.1%      8.10E-04    0.01468  -0.00000   0.01468
 00:57:52    80/1000     val        10/19          8.1%      8.10E-04    0.01195  -0.00000   0.01195
 00:57:53    80/1000    train       80/140         8.1%      8.10E-04    0.01247   0.00000   0.01247
 00:57:56    80/1000     val        12/19          8.1%      8.10E-04    0.01498   0.00000   0.01498
 00:57:56    80/1000    train       90/140         8.1%      8.10E-04    0.01360   0.00000   0.01360
 00:57:59    80/1000    train      100/140         8.1%      8.10E-04    0.01285   0.00000   0.01285
 00:58:00    80/1000     val        14/19          8.1%      8.10E-04    0.01300   0.00000   0.01300
 00:58:01    80/1000    train      110/140         8.1%      8.10E-04    0.01229   0.00000   0.01229
 00:58:04    80/1000     val        16/19          8.1%      8.10E-04    0.01273  -0.00000   0.01273
 00:58:05    80/1000    train      120/140         8.1%      8.10E-04    0.01379  -0.00000   0.01379
 00:58:07    80/1000    train      130/140         8.1%      8.10E-04    0.01290  -0.00000   0.01290
 00:58:08    80/1000     val        18/19          8.1%      8.10E-04    0.01155  -0.00000   0.01155
training run exp-model_v1-fc-cd-vae-1e-3
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    CDLoss    KLDivLoss   TotalLoss
 00:58:10    81/1000    train        0/140         8.1%      8.10E-04    0.01312  -0.00000   0.01312
 00:58:13    81/1000     val         1/19          8.1%      8.10E-04    0.01321  -0.00000   0.01321
 00:58:13    81/1000    train       10/140         8.1%      8.10E-04    0.01419  -0.00000   0.01419
 00:58:16    81/1000    train       20/140         8.1%      8.10E-04    0.01047   0.00000   0.01047
 00:58:18    81/1000     val         3/19          8.1%      8.10E-04    0.01377   0.00000   0.01377
 00:58:20    81/1000    train       30/140         8.1%      8.10E-04    0.01187   0.00000   0.01187
 00:58:22    81/1000     val         5/19          8.1%      8.10E-04    0.01302   0.00000   0.01302
 00:58:22    81/1000    train       40/140         8.1%      8.10E-04    0.01345   0.00000   0.01345
 00:58:25    81/1000    train       50/140         8.1%      8.10E-04    0.01226   0.00000   0.01226
 00:58:26    81/1000     val         7/19          8.1%      8.10E-04    0.01381   0.00000   0.01381
 00:58:29    81/1000    train       60/140         8.1%      8.10E-04    0.01037   0.00000   0.01037
 00:58:31    81/1000     val         9/19          8.2%      8.10E-04    0.01205  -0.00000   0.01205
 00:58:31    81/1000    train       70/140         8.2%      8.10E-04    0.01377  -0.00000   0.01377
 00:58:34    81/1000    train       80/140         8.2%      8.10E-04    0.01239  -0.00000   0.01239
 00:58:35    81/1000     val        11/19          8.2%      8.10E-04    0.01453  -0.00000   0.01453
 00:58:38    81/1000    train       90/140         8.2%      8.10E-04    0.01276  -0.00000   0.01276
 00:58:40    81/1000     val        13/19          8.2%      8.10E-04    0.01365  -0.00000   0.01365
 00:58:40    81/1000    train      100/140         8.2%      8.10E-04    0.01073   0.00000   0.01073
 00:58:42    81/1000    train      110/140         8.2%      8.10E-04    0.01537   0.00000   0.01537
 00:58:44    81/1000     val        15/19          8.2%      8.10E-04    0.01381   0.00000   0.01381
 00:58:46    81/1000    train      120/140         8.2%      8.10E-04    0.01190   0.00000   0.01190
 00:58:49    81/1000     val        17/19          8.2%      8.10E-04    0.01002   0.00000   0.01002
 00:58:49    81/1000    train      130/140         8.2%      8.10E-04    0.01396   0.00000   0.01396
training run exp-model_v1-fc-cd-vae-1e-3
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    CDLoss    KLDivLoss   TotalLoss
 00:58:53    82/1000    train        0/140         8.2%      8.10E-04    0.01223  -0.00000   0.01223
 00:58:54    82/1000     val         0/19          8.2%      8.10E-04    0.01218  -0.00000   0.01218
 00:58:56    82/1000    train       10/140         8.2%      8.10E-04    0.01072  -0.00000   0.01072
 00:58:57    82/1000     val         2/19          8.2%      8.10E-04    0.01303  -0.00000   0.01303
 00:58:58    82/1000    train       20/140         8.2%      8.10E-04    0.01472  -0.00000   0.01472
 00:59:02    82/1000     val         4/19          8.2%      8.10E-04    0.01265   0.00000   0.01265
 00:59:02    82/1000    train       30/140         8.2%      8.10E-04    0.01124   0.00000   0.01124
 00:59:04    82/1000    train       40/140         8.2%      8.10E-04    0.01238   0.00000   0.01238
 00:59:06    82/1000     val         6/19          8.2%      8.10E-04    0.01119   0.00000   0.01119
 00:59:07    82/1000    train       50/140         8.2%      8.10E-04    0.01240   0.00000   0.01240
 00:59:10    82/1000     val         8/19          8.2%      8.10E-04    0.01163  -0.00000   0.01163
 00:59:10    82/1000    train       60/140         8.2%      8.10E-04    0.01334  -0.00000   0.01334
 00:59:13    82/1000    train       70/140         8.3%      8.10E-04    0.01271  -0.00000   0.01271
 00:59:14    82/1000     val        10/19          8.3%      8.10E-04    0.01194  -0.00000   0.01194
 00:59:16    82/1000    train       80/140         8.3%      8.10E-04    0.01230   0.00000   0.01230
 00:59:19    82/1000     val        12/19          8.3%      8.10E-04    0.01459   0.00000   0.01459
 00:59:19    82/1000    train       90/140         8.3%      8.10E-04    0.01220   0.00000   0.01220
 00:59:21    82/1000    train      100/140         8.3%      8.10E-04    0.01286   0.00000   0.01286
 00:59:23    82/1000     val        14/19          8.3%      8.10E-04    0.01306   0.00000   0.01306
 00:59:24    82/1000    train      110/140         8.3%      8.10E-04    0.01238  -0.00000   0.01238
 00:59:27    82/1000     val        16/19          8.3%      8.10E-04    0.01281  -0.00000   0.01281
 00:59:27    82/1000    train      120/140         8.3%      8.10E-04    0.01177  -0.00000   0.01177
 00:59:30    82/1000    train      130/140         8.3%      8.10E-04    0.01260  -0.00000   0.01260
 00:59:31    82/1000     val        18/19          8.3%      8.10E-04    0.01167   0.00000   0.01167
training run exp-model_v1-fc-cd-vae-1e-3
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    CDLoss    KLDivLoss   TotalLoss
 00:59:33    83/1000    train        0/140         8.3%      8.10E-04    0.01280   0.00000   0.01280
 00:59:37    83/1000     val         1/19          8.3%      8.10E-04    0.01321   0.00000   0.01321
 00:59:37    83/1000    train       10/140         8.3%      8.10E-04    0.01133   0.00000   0.01133
 00:59:38    83/1000    train       20/140         8.3%      8.10E-04    0.01619   0.00000   0.01619
 00:59:39    83/1000     val         3/19          8.3%      8.10E-04    0.01368  -0.00000   0.01368
 00:59:42    83/1000    train       30/140         8.3%      8.10E-04    0.01381  -0.00000   0.01381
 00:59:44    83/1000     val         5/19          8.3%      8.10E-04    0.01320  -0.00000   0.01320
 00:59:44    83/1000    train       40/140         8.3%      8.10E-04    0.01384  -0.00000   0.01384
 00:59:46    83/1000    train       50/140         8.3%      8.10E-04    0.01320  -0.00000   0.01320
 00:59:48    83/1000     val         7/19          8.3%      8.10E-04    0.01369  -0.00000   0.01369
 00:59:50    83/1000    train       60/140         8.3%      8.10E-04    0.01233   0.00000   0.01233
 00:59:51    83/1000     val         9/19          8.4%      8.10E-04    0.01185   0.00000   0.01185
 00:59:52    83/1000    train       70/140         8.4%      8.10E-04    0.01395   0.00000   0.01395
 00:59:54    83/1000    train       80/140         8.4%      8.10E-04    0.01501   0.00000   0.01501
 00:59:56    83/1000     val        11/19          8.4%      8.10E-04    0.01420   0.00000   0.01420
 00:59:57    83/1000    train       90/140         8.4%      8.10E-04    0.01433  -0.00000   0.01433
 01:00:00    83/1000     val        13/19          8.4%      8.10E-04    0.01360  -0.00000   0.01360
 01:00:00    83/1000    train      100/140         8.4%      8.10E-04    0.01482  -0.00000   0.01482
 01:00:03    83/1000    train      110/140         8.4%      8.10E-04    0.01344  -0.00000   0.01344
 01:00:04    83/1000     val        15/19          8.4%      8.10E-04    0.01348  -0.00000   0.01348
 01:00:06    83/1000    train      120/140         8.4%      8.10E-04    0.01151   0.00000   0.01151
 01:00:08    83/1000     val        17/19          8.4%      8.10E-04    0.00993   0.00000   0.00993
 01:00:08    83/1000    train      130/140         8.4%      8.10E-04    0.01324   0.00000   0.01324
training run exp-model_v1-fc-cd-vae-1e-3
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    CDLoss    KLDivLoss   TotalLoss
 01:00:11    84/1000    train        0/140         8.4%      8.10E-04    0.01230   0.00000   0.01230
 01:00:12    84/1000     val         0/19          8.4%      8.10E-04    0.01216   0.00000   0.01216
 01:00:14    84/1000    train       10/140         8.4%      8.10E-04    0.01214  -0.00000   0.01214
 01:00:16    84/1000     val         2/19          8.4%      8.10E-04    0.01292  -0.00000   0.01292
 01:00:16    84/1000    train       20/140         8.4%      8.10E-04    0.01227  -0.00000   0.01227
 01:00:20    84/1000     val         4/19          8.4%      8.10E-04    0.01258  -0.00000   0.01258
 01:00:20    84/1000    train       30/140         8.4%      8.10E-04    0.01085  -0.00000   0.01085
 01:00:23    84/1000    train       40/140         8.4%      8.10E-04    0.01281   0.00000   0.01281
 01:00:24    84/1000     val         6/19          8.4%      8.10E-04    0.01114   0.00000   0.01114
 01:00:25    84/1000    train       50/140         8.4%      8.10E-04    0.01245   0.00000   0.01245
 01:00:28    84/1000     val         8/19          8.4%      8.10E-04    0.01164   0.00000   0.01164
 01:00:28    84/1000    train       60/140         8.4%      8.10E-04    0.01226   0.00000   0.01226
 01:00:31    84/1000    train       70/140         8.5%      8.10E-04    0.01425   0.00000   0.01425
 01:00:32    84/1000     val        10/19          8.5%      8.10E-04    0.01170  -0.00000   0.01170
 01:00:33    84/1000    train       80/140         8.5%      8.10E-04    0.01539  -0.00000   0.01539
 01:00:37    84/1000     val        12/19          8.5%      8.10E-04    0.01471  -0.00000   0.01471
 01:00:37    84/1000    train       90/140         8.5%      8.10E-04    0.01132  -0.00000   0.01132
 01:00:39    84/1000    train      100/140         8.5%      8.10E-04    0.01580  -0.00000   0.01580
 01:00:41    84/1000     val        14/19          8.5%      8.10E-04    0.01297   0.00000   0.01297
 01:00:41    84/1000    train      110/140         8.5%      8.10E-04    0.01382   0.00000   0.01382
 01:00:45    84/1000     val        16/19          8.5%      8.10E-04    0.01252   0.00000   0.01252
 01:00:45    84/1000    train      120/140         8.5%      8.10E-04    0.01056   0.00000   0.01056
 01:00:47    84/1000    train      130/140         8.5%      8.10E-04    0.01277   0.00000   0.01277
 01:00:49    84/1000     val        18/19          8.5%      8.10E-04    0.01130   0.00000   0.01130
training run exp-model_v1-fc-cd-vae-1e-3
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    CDLoss    KLDivLoss   TotalLoss
 01:00:52    85/1000    train        0/140         8.5%      8.10E-04    0.01179  -0.00000   0.01179
 01:00:54    85/1000     val         1/19          8.5%      8.10E-04    0.01301  -0.00000   0.01301
 01:00:54    85/1000    train       10/140         8.5%      8.10E-04    0.01130  -0.00000   0.01130
 01:00:57    85/1000    train       20/140         8.5%      8.10E-04    0.01497  -0.00000   0.01497
 01:00:59    85/1000     val         3/19          8.5%      8.10E-04    0.01384  -0.00000   0.01384
 01:01:01    85/1000    train       30/140         8.5%      8.10E-04    0.01378   0.00000   0.01378
 01:01:04    85/1000     val         5/19          8.5%      8.10E-04    0.01334   0.00000   0.01334
 01:01:05    85/1000    train       40/140         8.5%      8.10E-04    0.01122   0.00000   0.01122
 01:01:07    85/1000    train       50/140         8.5%      8.10E-04    0.01164   0.00000   0.01164
 01:01:09    85/1000     val         7/19          8.5%      8.10E-04    0.01382   0.00000   0.01382
 01:01:11    85/1000    train       60/140         8.5%      8.10E-04    0.01394  -0.00000   0.01394
 01:01:13    85/1000     val         9/19          8.6%      8.10E-04    0.01166  -0.00000   0.01166
 01:01:13    85/1000    train       70/140         8.6%      8.10E-04    0.01131  -0.00000   0.01131
 01:01:16    85/1000    train       80/140         8.6%      8.10E-04    0.01199  -0.00000   0.01199
 01:01:17    85/1000     val        11/19          8.6%      8.10E-04    0.01423   0.00000   0.01423
 01:01:19    85/1000    train       90/140         8.6%      8.10E-04    0.01300   0.00000   0.01300
 01:01:21    85/1000     val        13/19          8.6%      8.10E-04    0.01344   0.00000   0.01344
 01:01:21    85/1000    train      100/140         8.6%      8.10E-04    0.01191   0.00000   0.01191
 01:01:24    85/1000    train      110/140         8.6%      8.10E-04    0.01147  -0.00000   0.01147
 01:01:25    85/1000     val        15/19          8.6%      8.10E-04    0.01375  -0.00000   0.01375
 01:01:27    85/1000    train      120/140         8.6%      8.10E-04    0.01304  -0.00000   0.01304
 01:01:30    85/1000     val        17/19          8.6%      8.10E-04    0.00998  -0.00000   0.00998
 01:01:30    85/1000    train      130/140         8.6%      8.10E-04    0.01120  -0.00000   0.01120
training run exp-model_v1-fc-cd-vae-1e-3
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    CDLoss    KLDivLoss   TotalLoss
 01:01:34    86/1000    train        0/140         8.6%      8.10E-04    0.01177   0.00000   0.01177
 01:01:35    86/1000     val         0/19          8.6%      8.10E-04    0.01241   0.00000   0.01241
 01:01:37    86/1000    train       10/140         8.6%      8.10E-04    0.01265   0.00000   0.01265
 01:01:38    86/1000     val         2/19          8.6%      8.10E-04    0.01309   0.00000   0.01309
 01:01:39    86/1000    train       20/140         8.6%      8.10E-04    0.01227   0.00000   0.01227
 01:01:42    86/1000     val         4/19          8.6%      8.10E-04    0.01251  -0.00000   0.01251
 01:01:42    86/1000    train       30/140         8.6%      8.10E-04    0.01183  -0.00000   0.01183
 01:01:45    86/1000    train       40/140         8.6%      8.10E-04    0.01166  -0.00000   0.01166
 01:01:47    86/1000     val         6/19          8.6%      8.10E-04    0.01145  -0.00000   0.01145
 01:01:47    86/1000    train       50/140         8.6%      8.10E-04    0.01485  -0.00000   0.01485
 01:01:50    86/1000     val         8/19          8.6%      8.10E-04    0.01139   0.00000   0.01139
 01:01:50    86/1000    train       60/140         8.6%      8.10E-04    0.01288   0.00000   0.01288
 01:01:53    86/1000    train       70/140         8.7%      8.10E-04    0.01039   0.00000   0.01039
 01:01:55    86/1000     val        10/19          8.7%      8.10E-04    0.01161   0.00000   0.01161
 01:01:55    86/1000    train       80/140         8.7%      8.10E-04    0.01141  -0.00000   0.01141
 01:01:58    86/1000     val        12/19          8.7%      8.10E-04    0.01480  -0.00000   0.01480
 01:01:58    86/1000    train       90/140         8.7%      8.10E-04    0.01085  -0.00000   0.01085
 01:02:01    86/1000    train      100/140         8.7%      8.10E-04    0.00988  -0.00000   0.00988
 01:02:03    86/1000     val        14/19          8.7%      8.10E-04    0.01305  -0.00000   0.01305
 01:02:04    86/1000    train      110/140         8.7%      8.10E-04    0.01091   0.00000   0.01091
 01:02:06    86/1000     val        16/19          8.7%      8.10E-04    0.01260   0.00000   0.01260
 01:02:07    86/1000    train      120/140         8.7%      8.10E-04    0.01172   0.00000   0.01172
 01:02:09    86/1000    train      130/140         8.7%      8.10E-04    0.01135   0.00000   0.01135
 01:02:10    86/1000     val        18/19          8.7%      8.10E-04    0.01159   0.00000   0.01159
training run exp-model_v1-fc-cd-vae-1e-3
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    CDLoss    KLDivLoss   TotalLoss
 01:02:13    87/1000    train        0/140         8.7%      8.10E-04    0.01055  -0.00000   0.01055
 01:02:16    87/1000     val         1/19          8.7%      8.10E-04    0.01331  -0.00000   0.01331
 01:02:16    87/1000    train       10/140         8.7%      8.10E-04    0.01218  -0.00000   0.01218
 01:02:18    87/1000    train       20/140         8.7%      8.10E-04    0.01410  -0.00000   0.01410
 01:02:21    87/1000     val         3/19          8.7%      8.10E-04    0.01360  -0.00000   0.01360
 01:02:23    87/1000    train       30/140         8.7%      8.10E-04    0.01188   0.00000   0.01188
 01:02:25    87/1000     val         5/19          8.7%      8.10E-04    0.01319   0.00000   0.01319
 01:02:25    87/1000    train       40/140         8.7%      8.10E-04    0.01339   0.00000   0.01339
 01:02:28    87/1000    train       50/140         8.7%      8.10E-04    0.01329   0.00000   0.01329
 01:02:29    87/1000     val         7/19          8.7%      8.10E-04    0.01389   0.00000   0.01389
 01:02:32    87/1000    train       60/140         8.7%      8.10E-04    0.01485  -0.00000   0.01485
 01:02:34    87/1000     val         9/19          8.8%      8.10E-04    0.01191  -0.00000   0.01191
 01:02:34    87/1000    train       70/140         8.8%      8.10E-04    0.01134  -0.00000   0.01134
 01:02:37    87/1000    train       80/140         8.8%      8.10E-04    0.01598   0.00000   0.01598
 01:02:39    87/1000     val        11/19          8.8%      8.10E-04    0.01399   0.00000   0.01399
 01:02:41    87/1000    train       90/140         8.8%      8.10E-04    0.01347   0.00000   0.01347
 01:02:43    87/1000     val        13/19          8.8%      8.10E-04    0.01350   0.00000   0.01350
 01:02:43    87/1000    train      100/140         8.8%      8.10E-04    0.01291   0.00000   0.01291
 01:02:45    87/1000    train      110/140         8.8%      8.10E-04    0.01360  -0.00000   0.01360
 01:02:46    87/1000     val        15/19          8.8%      8.10E-04    0.01374  -0.00000   0.01374
 01:02:49    87/1000    train      120/140         8.8%      8.10E-04    0.01193  -0.00000   0.01193
 01:02:50    87/1000     val        17/19          8.8%      8.10E-04    0.00991  -0.00000   0.00991
 01:02:51    87/1000    train      130/140         8.8%      8.10E-04    0.01175   0.00000   0.01175
training run exp-model_v1-fc-cd-vae-1e-3
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    CDLoss    KLDivLoss   TotalLoss
 01:02:55    88/1000    train        0/140         8.8%      8.10E-04    0.01151   0.00000   0.01151
 01:02:57    88/1000     val         0/19          8.8%      8.10E-04    0.01215   0.00000   0.01215
 01:02:58    88/1000    train       10/140         8.8%      8.10E-04    0.01319   0.00000   0.01319
 01:03:00    88/1000     val         2/19          8.8%      8.10E-04    0.01290   0.00000   0.01290
 01:03:00    88/1000    train       20/140         8.8%      8.10E-04    0.01157  -0.00000   0.01157
 01:03:04    88/1000     val         4/19          8.8%      8.10E-04    0.01246  -0.00000   0.01246
 01:03:04    88/1000    train       30/140         8.8%      8.10E-04    0.01180  -0.00000   0.01180
 01:03:07    88/1000    train       40/140         8.8%      8.10E-04    0.01202  -0.00000   0.01202
 01:03:09    88/1000     val         6/19          8.8%      8.10E-04    0.01124   0.00000   0.01124
 01:03:09    88/1000    train       50/140         8.8%      8.10E-04    0.01128   0.00000   0.01128
 01:03:13    88/1000     val         8/19          8.8%      8.10E-04    0.01151   0.00000   0.01151
 01:03:13    88/1000    train       60/140         8.8%      8.10E-04    0.01133   0.00000   0.01133
 01:03:15    88/1000    train       70/140         8.9%      8.10E-04    0.01578  -0.00000   0.01578
