./train_v1.py --exp_suffix fc-cd-vae-1e-5 --data_dir ../../data/PartNetShapeData-Chair/train --val_data_dir ../../data/PartNetShapeData-Chair/val --num_point 2048 --decoder_type fc --loss_type cd --model_version model_v1 --kldiv_loss_weight 1e-5 --probabilistic --overwrite

Random Seed: 3124256514
Using device: cuda:0

[PartNetPartDataset 4489] data_dir: ../../data/PartNetShapeData-Chair/train, num_point: 2048
[PartNetPartDataset 617] data_dir: ../../data/PartNetShapeData-Chair/val, num_point: 2048
Using FCDecoder-NoBN!

Network(
  (encoder): PointNet(
    (conv1): Conv1d(3, 64, kernel_size=(1,), stride=(1,))
    (conv2): Conv1d(64, 128, kernel_size=(1,), stride=(1,))
    (conv3): Conv1d(128, 256, kernel_size=(1,), stride=(1,))
    (conv4): Conv1d(256, 1024, kernel_size=(1,), stride=(1,))
    (bn1): BatchNorm1d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    (bn2): BatchNorm1d(128, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    (bn3): BatchNorm1d(256, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    (bn4): BatchNorm1d(1024, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    (fc1): Linear(in_features=1024, out_features=1024, bias=True)
    (bn5): BatchNorm1d(1024, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    (fc2): Linear(in_features=1024, out_features=128, bias=True)
    (bn6): BatchNorm1d(128, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  )
  (sample_encoder): Sampler(
    (mlp1): Linear(in_features=128, out_features=256, bias=True)
    (mlp2mu): Linear(in_features=256, out_features=128, bias=True)
    (mlp2var): Linear(in_features=256, out_features=128, bias=True)
  )
  (sample_decoder): SampleDecoder(
    (mlp1): Linear(in_features=128, out_features=256, bias=True)
    (mlp2): Linear(in_features=256, out_features=128, bias=True)
  )
  (decoder): FCDecoder(
    (mlp1): Linear(in_features=128, out_features=1024, bias=True)
    (mlp2): Linear(in_features=1024, out_features=1024, bias=True)
    (mlp3): Linear(in_features=1024, out_features=6144, bias=True)
  )
)

training run exp-model_v1-fc-cd-vae-1e-5
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    CDLoss    KLDivLoss   TotalLoss
 00:17:38    27/1000    train       80/140         2.8%      1.00E-03    0.00581  21.38542   0.00602
 00:17:40    27/1000     val        11/19          2.8%      1.00E-03    0.00580  19.47196   0.00600
 00:17:42    27/1000    train       90/140         2.8%      1.00E-03    0.00605  20.95467   0.00626
 00:17:43    27/1000     val        13/19          2.8%      1.00E-03    0.00698  25.07562   0.00723
 00:17:43    27/1000    train      100/140         2.8%      1.00E-03    0.00814  21.17410   0.00835
 00:17:46    27/1000    train      110/140         2.8%      1.00E-03    0.00607  20.93489   0.00628
 00:17:48    27/1000     val        15/19          2.8%      1.00E-03    0.00666  20.01159   0.00686
 00:17:50    27/1000    train      120/140         2.8%      1.00E-03    0.00630  21.31168   0.00651
 00:17:51    27/1000     val        17/19          2.8%      1.00E-03    0.00497  17.74001   0.00514
 00:17:52    27/1000    train      130/140         2.8%      1.00E-03    0.00569  20.66212   0.00590
training run exp-model_v1-fc-cd-vae-1e-5
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    CDLoss    KLDivLoss   TotalLoss
 00:17:54    28/1000    train        0/140         2.8%      1.00E-03    0.00584  22.00068   0.00606
 00:17:56    28/1000     val         0/19          2.8%      1.00E-03    0.00613  21.13016   0.00634
 00:17:58    28/1000    train       10/140         2.8%      1.00E-03    0.00661  20.36591   0.00681
 00:18:00    28/1000     val         2/19          2.8%      1.00E-03    0.00621  21.92202   0.00643
 00:18:00    28/1000    train       20/140         2.8%      1.00E-03    0.00537  19.97162   0.00557
 00:18:03    28/1000     val         4/19          2.8%      1.00E-03    0.00637  20.66621   0.00657
 00:18:03    28/1000    train       30/140         2.8%      1.00E-03    0.00725  21.04494   0.00746
 00:18:05    28/1000    train       40/140         2.8%      1.00E-03    0.00684  20.53289   0.00704
 00:18:07    28/1000     val         6/19          2.8%      1.00E-03    0.00570  16.75275   0.00587
 00:18:08    28/1000    train       50/140         2.8%      1.00E-03    0.00646  20.98964   0.00667
 00:18:11    28/1000     val         8/19          2.8%      1.00E-03    0.00579  20.88608   0.00600
 00:18:11    28/1000    train       60/140         2.8%      1.00E-03    0.00653  20.01371   0.00673
 00:18:13    28/1000    train       70/140         2.9%      1.00E-03    0.00630  21.45771   0.00652
 00:18:15    28/1000     val        10/19          2.9%      1.00E-03    0.00615  20.54229   0.00636
 00:18:15    28/1000    train       80/140         2.9%      1.00E-03    0.00598  20.45916   0.00619
 00:18:18    28/1000     val        12/19          2.9%      1.00E-03    0.00803  24.30837   0.00827
 00:18:18    28/1000    train       90/140         2.9%      1.00E-03    0.00638  20.49244   0.00658
 00:18:21    28/1000    train      100/140         2.9%      1.00E-03    0.00652  20.47140   0.00672
 00:18:22    28/1000     val        14/19          2.9%      1.00E-03    0.00606  22.45021   0.00629
 00:18:23    28/1000    train      110/140         2.9%      1.00E-03    0.00689  19.89352   0.00709
 00:18:26    28/1000     val        16/19          2.9%      1.00E-03    0.00754  19.49277   0.00774
 00:18:26    28/1000    train      120/140         2.9%      1.00E-03    0.00677  20.57123   0.00697
 00:18:28    28/1000    train      130/140         2.9%      1.00E-03    0.00702  20.21600   0.00722
 00:18:30    28/1000     val        18/19          2.9%      1.00E-03    0.00625  19.28341   0.00644
training run exp-model_v1-fc-cd-vae-1e-5
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    CDLoss    KLDivLoss   TotalLoss
 00:18:31    29/1000    train        0/140         2.9%      1.00E-03    0.00586  20.52662   0.00607
 00:18:35    29/1000     val         1/19          2.9%      1.00E-03    0.00706  17.17444   0.00723
 00:18:35    29/1000    train       10/140         2.9%      1.00E-03    0.00556  20.02238   0.00576
 00:18:36    29/1000    train       20/140         2.9%      1.00E-03    0.00648  20.82174   0.00668
 00:18:38    29/1000     val         3/19          2.9%      1.00E-03    0.00682  20.63012   0.00703
 00:18:40    29/1000    train       30/140         2.9%      1.00E-03    0.00676  20.14735   0.00696
 00:18:42    29/1000     val         5/19          2.9%      1.00E-03    0.00590  20.71434   0.00611
 00:18:42    29/1000    train       40/140         2.9%      1.00E-03    0.00610  19.67265   0.00629
 00:18:44    29/1000    train       50/140         2.9%      1.00E-03    0.00502  19.52715   0.00521
 00:18:46    29/1000     val         7/19          2.9%      1.00E-03    0.00756  17.79085   0.00774
 00:18:48    29/1000    train       60/140         2.9%      1.00E-03    0.00693  20.97038   0.00714
 00:18:50    29/1000     val         9/19          3.0%      1.00E-03    0.00615  20.10077   0.00635
 00:18:50    29/1000    train       70/140         3.0%      1.00E-03    0.00712  20.52038   0.00732
 00:18:52    29/1000    train       80/140         3.0%      1.00E-03    0.00643  20.13520   0.00664
 00:18:53    29/1000     val        11/19          3.0%      1.00E-03    0.00580  19.56950   0.00599
 00:18:55    29/1000    train       90/140         3.0%      1.00E-03    0.00692  20.41831   0.00712
 00:18:57    29/1000     val        13/19          3.0%      1.00E-03    0.00664  22.61696   0.00686
 00:18:57    29/1000    train      100/140         3.0%      1.00E-03    0.00791  20.36843   0.00811
 00:18:59    29/1000    train      110/140         3.0%      1.00E-03    0.00737  20.76698   0.00758
 00:19:01    29/1000     val        15/19          3.0%      1.00E-03    0.00614  23.31379   0.00638
 00:19:03    29/1000    train      120/140         3.0%      1.00E-03    0.00832  19.50913   0.00851
 00:19:04    29/1000     val        17/19          3.0%      1.00E-03    0.00519  16.84103   0.00536
 00:19:05    29/1000    train      130/140         3.0%      1.00E-03    0.00755  20.63039   0.00776
training run exp-model_v1-fc-cd-vae-1e-5
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    CDLoss    KLDivLoss   TotalLoss
 00:19:08    30/1000    train        0/140         3.0%      1.00E-03    0.00672  20.02615   0.00692
 00:19:09    30/1000     val         0/19          3.0%      1.00E-03    0.00729  21.34426   0.00751
Visualizing ...
Generating html visualization ...
DONE
 00:19:20    30/1000    train       10/140         3.0%      1.00E-03    0.00668  19.95735   0.00688
 00:19:22    30/1000     val         2/19          3.0%      1.00E-03    0.00602  21.65683   0.00623
 00:19:22    30/1000    train       20/140         3.0%      1.00E-03    0.00567  20.48223   0.00588
 00:19:26    30/1000     val         4/19          3.0%      1.00E-03    0.00618  22.06315   0.00640
 00:19:26    30/1000    train       30/140         3.0%      1.00E-03    0.00591  20.53823   0.00611
 00:19:28    30/1000    train       40/140         3.0%      1.00E-03    0.00780  20.73454   0.00801
 00:19:30    30/1000     val         6/19          3.0%      1.00E-03    0.00578  18.11651   0.00596
 00:19:30    30/1000    train       50/140         3.0%      1.00E-03    0.00556  19.77628   0.00576
 00:19:34    30/1000     val         8/19          3.0%      1.00E-03    0.00651  21.67924   0.00673
 00:19:34    30/1000    train       60/140         3.0%      1.00E-03    0.00709  21.13308   0.00731
 00:19:36    30/1000    train       70/140         3.1%      1.00E-03    0.00619  19.72738   0.00639
 00:19:37    30/1000     val        10/19          3.1%      1.00E-03    0.00596  20.81623   0.00616
 00:19:38    30/1000    train       80/140         3.1%      1.00E-03    0.00583  19.97090   0.00603
 00:19:41    30/1000     val        12/19          3.1%      1.00E-03    0.00718  24.94448   0.00743
 00:19:42    30/1000    train       90/140         3.1%      1.00E-03    0.00646  20.13538   0.00667
 00:19:43    30/1000    train      100/140         3.1%      1.00E-03    0.00651  20.42749   0.00672
 00:19:45    30/1000     val        14/19          3.1%      1.00E-03    0.00583  19.63136   0.00603
 00:19:45    30/1000    train      110/140         3.1%      1.00E-03    0.00632  19.88798   0.00652
 00:19:49    30/1000     val        16/19          3.1%      1.00E-03    0.00800  18.11312   0.00818
 00:19:49    30/1000    train      120/140         3.1%      1.00E-03    0.00647  20.11479   0.00667
 00:19:51    30/1000    train      130/140         3.1%      1.00E-03    0.00609  19.73069   0.00629
 00:19:53    30/1000     val        18/19          3.1%      1.00E-03    0.00632  19.66745   0.00652
training run exp-model_v1-fc-cd-vae-1e-5
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    CDLoss    KLDivLoss   TotalLoss
 00:19:54    31/1000    train        0/140         3.1%      1.00E-03    0.00561  20.67535   0.00582
 00:19:57    31/1000     val         1/19          3.1%      1.00E-03    0.00642  18.98394   0.00661
 00:19:57    31/1000    train       10/140         3.1%      1.00E-03    0.00586  19.37894   0.00605
 00:19:59    31/1000    train       20/140         3.1%      1.00E-03    0.00698  19.69087   0.00718
 00:20:01    31/1000     val         3/19          3.1%      1.00E-03    0.00648  20.35185   0.00668
 00:20:03    31/1000    train       30/140         3.1%      1.00E-03    0.00631  18.91993   0.00650
 00:20:05    31/1000     val         5/19          3.1%      1.00E-03    0.00585  18.92067   0.00604
 00:20:05    31/1000    train       40/140         3.1%      1.00E-03    0.00613  20.58239   0.00634
 00:20:07    31/1000    train       50/140         3.1%      1.00E-03    0.00689  21.18068   0.00710
 00:20:08    31/1000     val         7/19          3.1%      1.00E-03    0.00723  17.42658   0.00740
 00:20:11    31/1000    train       60/140         3.1%      1.00E-03    0.00581  19.64153   0.00601
 00:20:12    31/1000     val         9/19          3.2%      1.00E-03    0.00604  18.05731   0.00622
 00:20:13    31/1000    train       70/140         3.2%      1.00E-03    0.00602  19.77475   0.00621
 00:20:14    31/1000    train       80/140         3.2%      1.00E-03    0.00619  20.50490   0.00639
 00:20:16    31/1000     val        11/19          3.2%      1.00E-03    0.00562  20.37280   0.00583
 00:20:18    31/1000    train       90/140         3.2%      1.00E-03    0.00713  19.98584   0.00733
 00:20:20    31/1000     val        13/19          3.2%      1.00E-03    0.00715  20.19635   0.00735
 00:20:20    31/1000    train      100/140         3.2%      1.00E-03    0.00657  20.64408   0.00678
 00:20:22    31/1000    train      110/140         3.2%      1.00E-03    0.00645  20.62375   0.00666
 00:20:24    31/1000     val        15/19          3.2%      1.00E-03    0.00643  21.30759   0.00664
 00:20:26    31/1000    train      120/140         3.2%      1.00E-03    0.00703  20.78519   0.00723
 00:20:27    31/1000     val        17/19          3.2%      1.00E-03    0.00560  17.37869   0.00577
 00:20:28    31/1000    train      130/140         3.2%      1.00E-03    0.00686  20.22417   0.00707
training run exp-model_v1-fc-cd-vae-1e-5
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    CDLoss    KLDivLoss   TotalLoss
 00:20:31    32/1000    train        0/140         3.2%      1.00E-03    0.00599  19.31334   0.00619
 00:20:32    32/1000     val         0/19          3.2%      1.00E-03    0.00881  27.16198   0.00908
 00:20:34    32/1000    train       10/140         3.2%      1.00E-03    0.00907  19.54399   0.00927
 00:20:35    32/1000     val         2/19          3.2%      1.00E-03    0.00736  21.77952   0.00758
 00:20:37    32/1000    train       20/140         3.2%      1.00E-03    0.00607  19.63170   0.00627
 00:20:40    32/1000     val         4/19          3.2%      1.00E-03    0.00596  21.19290   0.00617
 00:20:40    32/1000    train       30/140         3.2%      1.00E-03    0.00639  20.82327   0.00660
 00:20:42    32/1000    train       40/140         3.2%      1.00E-03    0.00545  19.18856   0.00564
 00:20:43    32/1000     val         6/19          3.2%      1.00E-03    0.00617  17.88572   0.00635
 00:20:44    32/1000    train       50/140         3.2%      1.00E-03    0.00640  19.36945   0.00660
 00:20:47    32/1000     val         8/19          3.2%      1.00E-03    0.00714  20.29905   0.00734
 00:20:47    32/1000    train       60/140         3.2%      1.00E-03    0.00635  20.62532   0.00656
 00:20:49    32/1000    train       70/140         3.3%      1.00E-03    0.00621  20.19498   0.00641
 00:20:51    32/1000     val        10/19          3.3%      1.00E-03    0.00576  18.52377   0.00594
 00:20:51    32/1000    train       80/140         3.3%      1.00E-03    0.00601  19.91701   0.00620
 00:20:54    32/1000     val        12/19          3.3%      1.00E-03    0.00833  26.19382   0.00859
 00:20:54    32/1000    train       90/140         3.3%      1.00E-03    0.00611  20.76404   0.00632
 00:20:57    32/1000    train      100/140         3.3%      1.00E-03    0.00664  21.55408   0.00686
 00:20:59    32/1000     val        14/19          3.3%      1.00E-03    0.00586  19.48811   0.00606
 00:20:59    32/1000    train      110/140         3.3%      1.00E-03    0.00693  20.90289   0.00714
 00:21:02    32/1000     val        16/19          3.3%      1.00E-03    0.00775  18.55313   0.00793
 00:21:02    32/1000    train      120/140         3.3%      1.00E-03    0.00676  20.48841   0.00696
 00:21:04    32/1000    train      130/140         3.3%      1.00E-03    0.00680  19.76202   0.00699
 00:21:06    32/1000     val        18/19          3.3%      1.00E-03    0.00616  20.14788   0.00636
training run exp-model_v1-fc-cd-vae-1e-5
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    CDLoss    KLDivLoss   TotalLoss
 00:21:08    33/1000    train        0/140         3.3%      1.00E-03    0.00657  20.35488   0.00678
 00:21:10    33/1000     val         1/19          3.3%      1.00E-03    0.00703  18.70460   0.00721
 00:21:10    33/1000    train       10/140         3.3%      1.00E-03    0.00719  20.80235   0.00739
 00:21:13    33/1000    train       20/140         3.3%      1.00E-03    0.00617  20.90259   0.00638
 00:21:14    33/1000     val         3/19          3.3%      1.00E-03    0.00683  18.66699   0.00702
 00:21:16    33/1000    train       30/140         3.3%      1.00E-03    0.00564  21.07653   0.00585
 00:21:18    33/1000     val         5/19          3.3%      1.00E-03    0.00617  19.67867   0.00637
 00:21:18    33/1000    train       40/140         3.3%      1.00E-03    0.00716  20.79878   0.00737
 00:21:20    33/1000    train       50/140         3.3%      1.00E-03    0.00658  20.52782   0.00679
 00:21:22    33/1000     val         7/19          3.3%      1.00E-03    0.00806  16.75812   0.00823
 00:21:24    33/1000    train       60/140         3.3%      1.00E-03    0.00593  19.10733   0.00612
 00:21:26    33/1000     val         9/19          3.4%      1.00E-03    0.00644  18.28991   0.00662
 00:21:26    33/1000    train       70/140         3.4%      1.00E-03    0.00562  19.85479   0.00582
 00:21:28    33/1000    train       80/140         3.4%      1.00E-03    0.00655  20.79295   0.00676
 00:21:30    33/1000     val        11/19          3.4%      1.00E-03    0.00633  18.01133   0.00651
 00:21:32    33/1000    train       90/140         3.4%      1.00E-03    0.00583  20.06812   0.00603
 00:21:33    33/1000     val        13/19          3.4%      1.00E-03    0.00671  21.37561   0.00692
 00:21:33    33/1000    train      100/140         3.4%      1.00E-03    0.00668  21.23416   0.00690
 00:21:36    33/1000    train      110/140         3.4%      1.00E-03    0.00578  20.35165   0.00599
 00:21:37    33/1000     val        15/19          3.4%      1.00E-03    0.00682  21.86350   0.00704
 00:21:39    33/1000    train      120/140         3.4%      1.00E-03    0.00627  20.08250   0.00647
 00:21:41    33/1000     val        17/19          3.4%      1.00E-03    0.00596  18.36105   0.00615
 00:21:41    33/1000    train      130/140         3.4%      1.00E-03    0.00679  19.48434   0.00698
training run exp-model_v1-fc-cd-vae-1e-5
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    CDLoss    KLDivLoss   TotalLoss
 00:21:44    34/1000    train        0/140         3.4%      1.00E-03    0.00673  20.13988   0.00693
 00:21:45    34/1000     val         0/19          3.4%      1.00E-03    0.00692  21.66393   0.00713
 00:21:47    34/1000    train       10/140         3.4%      1.00E-03    0.00645  20.55305   0.00665
 00:21:49    34/1000     val         2/19          3.4%      1.00E-03    0.00792  22.09199   0.00814
 00:21:49    34/1000    train       20/140         3.4%      1.00E-03    0.00593  20.39468   0.00613
 00:21:52    34/1000     val         4/19          3.4%      1.00E-03    0.00619  19.48128   0.00639
 00:21:52    34/1000    train       30/140         3.4%      1.00E-03    0.00562  19.78382   0.00582
 00:21:54    34/1000    train       40/140         3.4%      1.00E-03    0.00632  20.48574   0.00652
 00:21:56    34/1000     val         6/19          3.4%      1.00E-03    0.00633  18.66965   0.00652
 00:21:56    34/1000    train       50/140         3.4%      1.00E-03    0.00574  20.40581   0.00594
 00:22:00    34/1000     val         8/19          3.4%      1.00E-03    0.00609  16.62493   0.00626
 00:22:00    34/1000    train       60/140         3.4%      1.00E-03    0.00700  20.18110   0.00720
 00:22:02    34/1000    train       70/140         3.5%      1.00E-03    0.00627  19.41832   0.00646
 00:22:04    34/1000     val        10/19          3.5%      1.00E-03    0.00628  17.18671   0.00645
 00:22:04    34/1000    train       80/140         3.5%      1.00E-03    0.00638  19.68433   0.00658
 00:22:08    34/1000     val        12/19          3.5%      1.00E-03    0.00760  24.68517   0.00785
 00:22:08    34/1000    train       90/140         3.5%      1.00E-03    0.00581  20.35674   0.00601
 00:22:09    34/1000    train      100/140         3.5%      1.00E-03    0.00635  19.94090   0.00655
 00:22:11    34/1000     val        14/19          3.5%      1.00E-03    0.00573  20.57695   0.00593
 00:22:12    34/1000    train      110/140         3.5%      1.00E-03    0.00619  20.17435   0.00639
 00:22:15    34/1000     val        16/19          3.5%      1.00E-03    0.00813  21.06042   0.00834
 00:22:15    34/1000    train      120/140         3.5%      1.00E-03    0.00575  20.42652   0.00595
 00:22:17    34/1000    train      130/140         3.5%      1.00E-03    0.00666  20.66090   0.00687
 00:22:19    34/1000     val        18/19          3.5%      1.00E-03    0.00687  20.09083   0.00707
training run exp-model_v1-fc-cd-vae-1e-5
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    CDLoss    KLDivLoss   TotalLoss
 00:22:21    35/1000    train        0/140         3.5%      1.00E-03    0.00654  20.65235   0.00675
 00:22:24    35/1000     val         1/19          3.5%      1.00E-03    0.00709  18.40102   0.00728
 00:22:24    35/1000    train       10/140         3.5%      1.00E-03    0.00672  20.35357   0.00693
 00:22:26    35/1000    train       20/140         3.5%      1.00E-03    0.00640  20.98599   0.00661
 00:22:28    35/1000     val         3/19          3.5%      1.00E-03    0.00668  21.69751   0.00690
 00:22:29    35/1000    train       30/140         3.5%      1.00E-03    0.00605  19.93863   0.00625
 00:22:31    35/1000     val         5/19          3.5%      1.00E-03    0.00570  19.32294   0.00589
 00:22:31    35/1000    train       40/140         3.5%      1.00E-03    0.00641  20.53815   0.00662
 00:22:34    35/1000    train       50/140         3.5%      1.00E-03    0.00591  21.72635   0.00613
 00:22:35    35/1000     val         7/19          3.5%      1.00E-03    0.00705  17.16835   0.00722
 00:22:37    35/1000    train       60/140         3.5%      1.00E-03    0.00603  19.69931   0.00622
 00:22:39    35/1000     val         9/19          3.6%      1.00E-03    0.00628  17.86596   0.00646
 00:22:39    35/1000    train       70/140         3.6%      1.00E-03    0.00590  19.88728   0.00610
 00:22:41    35/1000    train       80/140         3.6%      1.00E-03    0.00580  19.42913   0.00600
 00:22:43    35/1000     val        11/19          3.6%      1.00E-03    0.01890  27.38607   0.01917
 00:22:45    35/1000    train       90/140         3.6%      1.00E-03    0.00598  19.65288   0.00618
 00:22:47    35/1000     val        13/19          3.6%      1.00E-03    0.00683  22.31372   0.00705
 00:22:47    35/1000    train      100/140         3.6%      9.00E-04    0.00576  19.42275   0.00596
 00:22:49    35/1000    train      110/140         3.6%      9.00E-04    0.00713  19.60305   0.00733
 00:22:50    35/1000     val        15/19          3.6%      9.00E-04    0.00812  25.94595   0.00838
 00:22:52    35/1000    train      120/140         3.6%      9.00E-04    0.00646  19.12328   0.00665
 00:22:54    35/1000     val        17/19          3.6%      9.00E-04    0.00568  20.79190   0.00589
 00:22:55    35/1000    train      130/140         3.6%      9.00E-04    0.00611  19.97514   0.00631
training run exp-model_v1-fc-cd-vae-1e-5
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    CDLoss    KLDivLoss   TotalLoss
 00:22:58    36/1000    train        0/140         3.6%      9.00E-04    0.00570  19.67501   0.00589
 00:22:59    36/1000     val         0/19          3.6%      9.00E-04    0.00660  23.12285   0.00683
 00:23:01    36/1000    train       10/140         3.6%      9.00E-04    0.00590  20.05932   0.00610
 00:23:03    36/1000     val         2/19          3.6%      9.00E-04    0.00589  21.86619   0.00611
 00:23:03    36/1000    train       20/140         3.6%      9.00E-04    0.00680  21.08852   0.00701
 00:23:07    36/1000     val         4/19          3.6%      9.00E-04    0.00593  21.39846   0.00614
 00:23:07    36/1000    train       30/140         3.6%      9.00E-04    0.00565  21.02995   0.00586
 00:23:09    36/1000    train       40/140         3.6%      9.00E-04    0.00632  20.55069   0.00652
 00:23:10    36/1000     val         6/19          3.6%      9.00E-04    0.00568  17.44098   0.00586
 00:23:11    36/1000    train       50/140         3.6%      9.00E-04    0.00696  20.74112   0.00717
 00:23:14    36/1000     val         8/19          3.6%      9.00E-04    0.00611  18.88136   0.00630
 00:23:14    36/1000    train       60/140         3.6%      9.00E-04    0.00644  20.51408   0.00664
 00:23:16    36/1000    train       70/140         3.7%      9.00E-04    0.00585  20.64137   0.00606
 00:23:18    36/1000     val        10/19          3.7%      9.00E-04    0.00570  19.31545   0.00590
 00:23:19    36/1000    train       80/140         3.7%      9.00E-04    0.00609  20.34559   0.00629
 00:23:22    36/1000     val        12/19          3.7%      9.00E-04    0.00790  22.22100   0.00812
 00:23:22    36/1000    train       90/140         3.7%      9.00E-04    0.00635  19.02733   0.00654
 00:23:24    36/1000    train      100/140         3.7%      9.00E-04    0.00624  20.06343   0.00644
 00:23:26    36/1000     val        14/19          3.7%      9.00E-04    0.00544  19.84720   0.00564
 00:23:26    36/1000    train      110/140         3.7%      9.00E-04    0.00775  19.98348   0.00795
 00:23:29    36/1000     val        16/19          3.7%      9.00E-04    0.00837  16.88613   0.00854
 00:23:29    36/1000    train      120/140         3.7%      9.00E-04    0.00621  20.43233   0.00642
 00:23:32    36/1000    train      130/140         3.7%      9.00E-04    0.00661  19.89060   0.00681
 00:23:33    36/1000     val        18/19          3.7%      9.00E-04    0.00566  19.64758   0.00585
training run exp-model_v1-fc-cd-vae-1e-5
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    CDLoss    KLDivLoss   TotalLoss
 00:23:35    37/1000    train        0/140         3.7%      9.00E-04    0.00621  20.68198   0.00642
 00:23:38    37/1000     val         1/19          3.7%      9.00E-04    0.00700  19.66732   0.00720
 00:23:38    37/1000    train       10/140         3.7%      9.00E-04    0.00744  20.58882   0.00764
 00:23:40    37/1000    train       20/140         3.7%      9.00E-04    0.00566  19.99908   0.00586
 00:23:42    37/1000     val         3/19          3.7%      9.00E-04    0.00640  19.21688   0.00660
 00:23:44    37/1000    train       30/140         3.7%      9.00E-04    0.00526  19.42786   0.00545
 00:23:45    37/1000     val         5/19          3.7%      9.00E-04    0.00575  18.96467   0.00594
 00:23:46    37/1000    train       40/140         3.7%      9.00E-04    0.00597  19.99961   0.00617
 00:23:48    37/1000    train       50/140         3.7%      9.00E-04    0.00563  19.31920   0.00582
 00:23:49    37/1000     val         7/19          3.7%      9.00E-04    0.00744  16.86275   0.00761
 00:23:51    37/1000    train       60/140         3.7%      9.00E-04    0.00613  20.17725   0.00633
 00:23:53    37/1000     val         9/19          3.8%      9.00E-04    0.00581  19.42158   0.00600
 00:23:54    37/1000    train       70/140         3.8%      9.00E-04    0.00563  20.21954   0.00583
 00:23:56    37/1000    train       80/140         3.8%      9.00E-04    0.00584  20.50166   0.00605
 00:23:57    37/1000     val        11/19          3.8%      9.00E-04    0.00549  17.91838   0.00567
 00:23:59    37/1000    train       90/140         3.8%      9.00E-04    0.00607  20.07504   0.00627
 00:24:01    37/1000     val        13/19          3.8%      9.00E-04    0.00634  22.22489   0.00657
 00:24:01    37/1000    train      100/140         3.8%      9.00E-04    0.00754  20.25652   0.00774
 00:24:04    37/1000    train      110/140         3.8%      9.00E-04    0.00534  20.10844   0.00554
 00:24:05    37/1000     val        15/19          3.8%      9.00E-04    0.00607  21.24485   0.00628
 00:24:07    37/1000    train      120/140         3.8%      9.00E-04    0.00628  19.35960   0.00647
 00:24:09    37/1000     val        17/19          3.8%      9.00E-04    0.00471  17.08877   0.00488
 00:24:09    37/1000    train      130/140         3.8%      9.00E-04    0.00532  20.44684   0.00553
training run exp-model_v1-fc-cd-vae-1e-5
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    CDLoss    KLDivLoss   TotalLoss
 00:24:12    38/1000    train        0/140         3.8%      9.00E-04    0.00595  19.95573   0.00615
 00:24:13    38/1000     val         0/19          3.8%      9.00E-04    0.00605  21.93045   0.00627
 00:24:15    38/1000    train       10/140         3.8%      9.00E-04    0.00561  19.91460   0.00581
 00:24:17    38/1000     val         2/19          3.8%      9.00E-04    0.00592  21.26759   0.00613
 00:24:17    38/1000    train       20/140         3.8%      9.00E-04    0.00533  20.36775   0.00553
 00:24:21    38/1000     val         4/19          3.8%      9.00E-04    0.00562  19.74757   0.00581
 00:24:21    38/1000    train       30/140         3.8%      9.00E-04    0.00604  20.06712   0.00625
 00:24:23    38/1000    train       40/140         3.8%      9.00E-04    0.00653  20.98680   0.00674
 00:24:24    38/1000     val         6/19          3.8%      9.00E-04    0.00551  18.34405   0.00570
 00:24:25    38/1000    train       50/140         3.8%      9.00E-04    0.00507  20.93341   0.00528
 00:24:28    38/1000     val         8/19          3.8%      9.00E-04    0.00618  18.65127   0.00637
 00:24:29    38/1000    train       60/140         3.8%      9.00E-04    0.00623  21.00895   0.00644
 00:24:30    38/1000    train       70/140         3.9%      9.00E-04    0.00525  18.98489   0.00544
 00:24:32    38/1000     val        10/19          3.9%      9.00E-04    0.00617  17.90754   0.00635
 00:24:33    38/1000    train       80/140         3.9%      9.00E-04    0.00608  19.37349   0.00627
 00:24:36    38/1000     val        12/19          3.9%      9.00E-04    0.00698  22.76594   0.00720
 00:24:36    38/1000    train       90/140         3.9%      9.00E-04    0.00502  19.81310   0.00522
 00:24:38    38/1000    train      100/140         3.9%      9.00E-04    0.00525  19.64053   0.00545
 00:24:40    38/1000     val        14/19          3.9%      9.00E-04    0.00551  18.22754   0.00569
 00:24:40    38/1000    train      110/140         3.9%      9.00E-04    0.00608  19.72166   0.00628
 00:24:44    38/1000     val        16/19          3.9%      9.00E-04    0.00783  18.77379   0.00802
