./train_v1.py --exp_suffix fc-cd-vae-1e-6 --data_dir ../../data/PartNetShapeData-Chair/train --val_data_dir ../../data/PartNetShapeData-Chair/val --num_point 2048 --decoder_type fc --loss_type cd --model_version model_v1 --kldiv_loss_weight 1e-6 --probabilistic --overwrite

Random Seed: 3124256514
Using device: cuda:0

[PartNetPartDataset 4489] data_dir: ../../data/PartNetShapeData-Chair/train, num_point: 2048
[PartNetPartDataset 617] data_dir: ../../data/PartNetShapeData-Chair/val, num_point: 2048
Using FCDecoder-NoBN!

Network(
  (encoder): PointNet(
    (conv1): Conv1d(3, 64, kernel_size=(1,), stride=(1,))
    (conv2): Conv1d(64, 128, kernel_size=(1,), stride=(1,))
    (conv3): Conv1d(128, 256, kernel_size=(1,), stride=(1,))
    (conv4): Conv1d(256, 1024, kernel_size=(1,), stride=(1,))
    (bn1): BatchNorm1d(64, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    (bn2): BatchNorm1d(128, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    (bn3): BatchNorm1d(256, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    (bn4): BatchNorm1d(1024, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    (fc1): Linear(in_features=1024, out_features=1024, bias=True)
    (bn5): BatchNorm1d(1024, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
    (fc2): Linear(in_features=1024, out_features=128, bias=True)
    (bn6): BatchNorm1d(128, eps=1e-05, momentum=0.1, affine=True, track_running_stats=True)
  )
  (sample_encoder): Sampler(
    (mlp1): Linear(in_features=128, out_features=256, bias=True)
    (mlp2mu): Linear(in_features=256, out_features=128, bias=True)
    (mlp2var): Linear(in_features=256, out_features=128, bias=True)
  )
  (sample_decoder): SampleDecoder(
    (mlp1): Linear(in_features=128, out_features=256, bias=True)
    (mlp2): Linear(in_features=256, out_features=128, bias=True)
  )
  (decoder): FCDecoder(
    (mlp1): Linear(in_features=128, out_features=1024, bias=True)
    (mlp2): Linear(in_features=1024, out_features=1024, bias=True)
    (mlp3): Linear(in_features=1024, out_features=6144, bias=True)
  )
)

training run exp-model_v1-fc-cd-vae-1e-6
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    CDLoss    KLDivLoss   TotalLoss
 00:06:52    10/1000    train       40/140         1.0%      1.00E-03    0.00699 108.56013   0.00710
 00:06:53    10/1000     val         6/19          1.0%      1.00E-03    0.00739  75.75175   0.00747
 00:06:54    10/1000    train       50/140         1.0%      1.00E-03    0.00849 105.05801   0.00859
 00:06:57    10/1000     val         8/19          1.0%      1.00E-03    0.00923 144.85941   0.00938
 00:06:57    10/1000    train       60/140         1.0%      1.00E-03    0.00776 103.99525   0.00787
 00:07:00    10/1000    train       70/140         1.1%      1.00E-03    0.00641 103.02940   0.00652
 00:07:01    10/1000     val        10/19          1.1%      1.00E-03    0.00683  82.10590   0.00692
 00:07:02    10/1000    train       80/140         1.1%      1.00E-03    0.00700 104.23547   0.00711
 00:07:05    10/1000     val        12/19          1.1%      1.00E-03    0.01069 185.92839   0.01088
 00:07:05    10/1000    train       90/140         1.1%      1.00E-03    0.00805 105.20288   0.00815
 00:07:07    10/1000    train      100/140         1.1%      1.00E-03    0.00700 106.82620   0.00710
 00:07:09    10/1000     val        14/19          1.1%      1.00E-03    0.00737 118.68048   0.00748
 00:07:10    10/1000    train      110/140         1.1%      1.00E-03    0.00726 107.46190   0.00737
 00:07:13    10/1000     val        16/19          1.1%      1.00E-03    0.00926  78.78217   0.00934
 00:07:13    10/1000    train      120/140         1.1%      1.00E-03    0.00622 102.73075   0.00632
 00:07:15    10/1000    train      130/140         1.1%      1.00E-03    0.00621 103.82625   0.00631
 00:07:17    10/1000     val        18/19          1.1%      1.00E-03    0.00665  96.90816   0.00675
training run exp-model_v1-fc-cd-vae-1e-6
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    CDLoss    KLDivLoss   TotalLoss
 00:07:19    11/1000    train        0/140         1.1%      1.00E-03    0.00743 106.57481   0.00754
 00:07:22    11/1000     val         1/19          1.1%      1.00E-03    0.00835  86.24754   0.00844
 00:07:22    11/1000    train       10/140         1.1%      1.00E-03    0.00669 102.19301   0.00679
 00:07:24    11/1000    train       20/140         1.1%      1.00E-03    0.00844 103.55771   0.00854
 00:07:25    11/1000     val         3/19          1.1%      1.00E-03    0.00777  94.85297   0.00787
 00:07:28    11/1000    train       30/140         1.1%      1.00E-03    0.00616 102.56635   0.00626
 00:07:30    11/1000     val         5/19          1.1%      1.00E-03    0.01034 159.60834   0.01050
 00:07:30    11/1000    train       40/140         1.1%      1.00E-03    0.00634 102.62921   0.00644
 00:07:32    11/1000    train       50/140         1.1%      1.00E-03    0.00753  99.99469   0.00763
 00:07:33    11/1000     val         7/19          1.1%      1.00E-03    0.00879  82.97697   0.00887
 00:07:36    11/1000    train       60/140         1.1%      1.00E-03    0.00706 104.26103   0.00717
 00:07:37    11/1000     val         9/19          1.2%      1.00E-03    0.01053 136.17969   0.01066
 00:07:38    11/1000    train       70/140         1.2%      1.00E-03    0.00705 103.39022   0.00716
 00:07:39    11/1000    train       80/140         1.2%      1.00E-03    0.00915 101.08977   0.00925
 00:07:41    11/1000     val        11/19          1.2%      1.00E-03    0.00788  93.01165   0.00797
 00:07:43    11/1000    train       90/140         1.2%      1.00E-03    0.00733 111.03992   0.00744
 00:07:45    11/1000     val        13/19          1.2%      1.00E-03    0.00890 183.62524   0.00909
 00:07:45    11/1000    train      100/140         1.2%      1.00E-03    0.00580 104.92840   0.00591
 00:07:47    11/1000    train      110/140         1.2%      1.00E-03    0.00649 105.42830   0.00660
 00:07:49    11/1000     val        15/19          1.2%      1.00E-03    0.00749 101.16362   0.00759
 00:07:51    11/1000    train      120/140         1.2%      1.00E-03    0.00773 110.95235   0.00784
 00:07:53    11/1000     val        17/19          1.2%      1.00E-03    0.00662  73.68517   0.00669
 00:07:53    11/1000    train      130/140         1.2%      1.00E-03    0.00630 106.84894   0.00641
training run exp-model_v1-fc-cd-vae-1e-6
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    CDLoss    KLDivLoss   TotalLoss
 00:07:56    12/1000    train        0/140         1.2%      1.00E-03    0.00602 109.68819   0.00613
 00:07:58    12/1000     val         0/19          1.2%      1.00E-03    0.01145 138.39087   0.01158
 00:07:59    12/1000    train       10/140         1.2%      1.00E-03    0.00615 106.60437   0.00625
 00:08:01    12/1000     val         2/19          1.2%      1.00E-03    0.00692 113.63063   0.00703
 00:08:01    12/1000    train       20/140         1.2%      1.00E-03    0.00658 106.19919   0.00668
 00:08:05    12/1000     val         4/19          1.2%      1.00E-03    0.00647 136.38704   0.00661
 00:08:05    12/1000    train       30/140         1.2%      1.00E-03    0.00713 105.16634   0.00723
 00:08:07    12/1000    train       40/140         1.2%      1.00E-03    0.00648 108.28236   0.00659
 00:08:09    12/1000     val         6/19          1.2%      1.00E-03    0.00687  70.42608   0.00695
 00:08:10    12/1000    train       50/140         1.2%      1.00E-03    0.00628 104.13452   0.00639
 00:08:12    12/1000     val         8/19          1.2%      1.00E-03    0.00885 162.67334   0.00901
 00:08:13    12/1000    train       60/140         1.2%      1.00E-03    0.00618 105.74587   0.00628
 00:08:15    12/1000    train       70/140         1.3%      1.00E-03    0.00701 103.53058   0.00711
 00:08:17    12/1000     val        10/19          1.3%      1.00E-03    0.00813 103.50417   0.00824
 00:08:17    12/1000    train       80/140         1.3%      1.00E-03    0.00648 106.43282   0.00658
 00:08:21    12/1000     val        12/19          1.3%      1.00E-03    0.00971  74.15933   0.00979
 00:08:21    12/1000    train       90/140         1.3%      1.00E-03    0.00727 105.90198   0.00737
 00:08:23    12/1000    train      100/140         1.3%      1.00E-03    0.00820 105.68929   0.00831
 00:08:25    12/1000     val        14/19          1.3%      1.00E-03    0.00656  98.48267   0.00666
 00:08:26    12/1000    train      110/140         1.3%      1.00E-03    0.00607 106.38276   0.00618
 00:08:29    12/1000     val        16/19          1.3%      1.00E-03    0.00834  88.59973   0.00843
 00:08:29    12/1000    train      120/140         1.3%      1.00E-03    0.00644 104.73724   0.00655
 00:08:31    12/1000    train      130/140         1.3%      1.00E-03    0.00621 110.16822   0.00632
 00:08:33    12/1000     val        18/19          1.3%      1.00E-03    0.00671  99.73940   0.00681
training run exp-model_v1-fc-cd-vae-1e-6
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    CDLoss    KLDivLoss   TotalLoss
 00:08:35    13/1000    train        0/140         1.3%      1.00E-03    0.00747 109.35001   0.00758
 00:08:37    13/1000     val         1/19          1.3%      1.00E-03    0.01070  92.43124   0.01080
 00:08:37    13/1000    train       10/140         1.3%      1.00E-03    0.00687 111.06197   0.00699
 00:08:40    13/1000    train       20/140         1.3%      1.00E-03    0.00641 103.75603   0.00652
 00:08:41    13/1000     val         3/19          1.3%      1.00E-03    0.00686 122.84749   0.00698
 00:08:43    13/1000    train       30/140         1.3%      1.00E-03    0.00655 104.13823   0.00665
 00:08:45    13/1000     val         5/19          1.3%      1.00E-03    0.00713 117.59763   0.00724
 00:08:45    13/1000    train       40/140         1.3%      1.00E-03    0.00781 107.34010   0.00792
 00:08:48    13/1000    train       50/140         1.3%      1.00E-03    0.00863 107.39529   0.00874
 00:08:49    13/1000     val         7/19          1.3%      1.00E-03    0.00787 119.03809   0.00799
 00:08:51    13/1000    train       60/140         1.3%      1.00E-03    0.00659 105.91497   0.00670
 00:08:53    13/1000     val         9/19          1.4%      1.00E-03    0.00830 104.46987   0.00841
 00:08:53    13/1000    train       70/140         1.4%      1.00E-03    0.00557 108.67004   0.00568
 00:08:55    13/1000    train       80/140         1.4%      1.00E-03    0.00638 106.34573   0.00648
 00:08:57    13/1000     val        11/19          1.4%      1.00E-03    0.00602 131.32787   0.00615
 00:08:59    13/1000    train       90/140         1.4%      1.00E-03    0.00695 107.36955   0.00705
 00:09:00    13/1000     val        13/19          1.4%      1.00E-03    0.00711 109.73124   0.00722
 00:09:01    13/1000    train      100/140         1.4%      1.00E-03    0.00763 111.30607   0.00774
 00:09:03    13/1000    train      110/140         1.4%      1.00E-03    0.00634 112.91828   0.00646
 00:09:05    13/1000     val        15/19          1.4%      1.00E-03    0.00692 119.85638   0.00704
 00:09:07    13/1000    train      120/140         1.4%      1.00E-03    0.00867 110.71896   0.00878
 00:09:09    13/1000     val        17/19          1.4%      1.00E-03    0.00856 123.91202   0.00868
 00:09:09    13/1000    train      130/140         1.4%      1.00E-03    0.00622 107.87416   0.00632
training run exp-model_v1-fc-cd-vae-1e-6
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    CDLoss    KLDivLoss   TotalLoss
 00:09:13    14/1000    train        0/140         1.4%      1.00E-03    0.00748 105.17555   0.00759
 00:09:14    14/1000     val         0/19          1.4%      1.00E-03    0.00714 147.42224   0.00729
 00:09:16    14/1000    train       10/140         1.4%      1.00E-03    0.00574 107.34369   0.00585
 00:09:17    14/1000     val         2/19          1.4%      1.00E-03    0.00751  98.32093   0.00760
 00:09:18    14/1000    train       20/140         1.4%      1.00E-03    0.00748 106.41840   0.00759
 00:09:21    14/1000     val         4/19          1.4%      1.00E-03    0.00736  69.59027   0.00743
 00:09:21    14/1000    train       30/140         1.4%      1.00E-03    0.00576 112.71439   0.00587
 00:09:24    14/1000    train       40/140         1.4%      1.00E-03    0.00570 107.81388   0.00580
 00:09:25    14/1000     val         6/19          1.4%      1.00E-03    0.00731 131.78271   0.00744
 00:09:26    14/1000    train       50/140         1.4%      1.00E-03    0.00560 103.38312   0.00570
 00:09:29    14/1000     val         8/19          1.4%      1.00E-03    0.00664  77.57886   0.00672
 00:09:29    14/1000    train       60/140         1.4%      1.00E-03    0.00652 106.99574   0.00662
 00:09:31    14/1000    train       70/140         1.5%      1.00E-03    0.00714 109.32188   0.00725
 00:09:33    14/1000     val        10/19          1.5%      1.00E-03    0.00626 116.25962   0.00638
 00:09:33    14/1000    train       80/140         1.5%      1.00E-03    0.00542 107.64046   0.00553
 00:09:37    14/1000     val        12/19          1.5%      1.00E-03    0.00983 112.68840   0.00994
 00:09:37    14/1000    train       90/140         1.5%      1.00E-03    0.00655 110.68121   0.00666
 00:09:39    14/1000    train      100/140         1.5%      1.00E-03    0.00600 108.55923   0.00611
 00:09:41    14/1000     val        14/19          1.5%      1.00E-03    0.00732 140.76819   0.00746
 00:09:41    14/1000    train      110/140         1.5%      1.00E-03    0.00665 109.02099   0.00676
 00:09:45    14/1000     val        16/19          1.5%      1.00E-03    0.00825 112.49207   0.00836
 00:09:45    14/1000    train      120/140         1.5%      1.00E-03    0.00740 109.28054   0.00750
 00:09:47    14/1000    train      130/140         1.5%      1.00E-03    0.00701 105.03587   0.00712
 00:09:48    14/1000     val        18/19          1.5%      1.00E-03    0.00817 101.83649   0.00827
training run exp-model_v1-fc-cd-vae-1e-6
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    CDLoss    KLDivLoss   TotalLoss
 00:09:50    15/1000    train        0/140         1.5%      1.00E-03    0.00617 108.23276   0.00628
 00:09:52    15/1000     val         1/19          1.5%      1.00E-03    0.00737 113.16292   0.00748
 00:09:52    15/1000    train       10/140         1.5%      1.00E-03    0.00644 107.93434   0.00655
 00:09:55    15/1000    train       20/140         1.5%      1.00E-03    0.00627 113.38789   0.00638
 00:09:57    15/1000     val         3/19          1.5%      1.00E-03    0.00775 140.44592   0.00789
 00:09:59    15/1000    train       30/140         1.5%      1.00E-03    0.00617 113.46484   0.00628
 00:10:00    15/1000     val         5/19          1.5%      1.00E-03    0.00681  81.86453   0.00689
 00:10:01    15/1000    train       40/140         1.5%      1.00E-03    0.00654 109.94089   0.00665
 00:10:04    15/1000    train       50/140         1.5%      1.00E-03    0.00642 109.22461   0.00653
 00:10:05    15/1000     val         7/19          1.5%      1.00E-03    0.00787 117.09380   0.00799
 00:10:06    15/1000    train       60/140         1.5%      1.00E-03    0.00611 105.99464   0.00622
 00:10:09    15/1000     val         9/19          1.6%      1.00E-03    0.00725 101.21578   0.00735
 00:10:09    15/1000    train       70/140         1.6%      1.00E-03    0.00638 106.89223   0.00649
 00:10:11    15/1000    train       80/140         1.6%      1.00E-03    0.00559 111.39276   0.00570
 00:10:12    15/1000     val        11/19          1.6%      1.00E-03    0.00580 116.20697   0.00591
 00:10:14    15/1000    train       90/140         1.6%      1.00E-03    0.00695 103.56313   0.00705
 00:10:16    15/1000     val        13/19          1.6%      1.00E-03    0.00713 116.81705   0.00725
 00:10:16    15/1000    train      100/140         1.6%      1.00E-03    0.00583 107.87656   0.00594
 00:10:18    15/1000    train      110/140         1.6%      1.00E-03    0.00574 108.13762   0.00585
 00:10:20    15/1000     val        15/19          1.6%      1.00E-03    0.00717 116.22818   0.00729
 00:10:21    15/1000    train      120/140         1.6%      1.00E-03    0.00566 108.71198   0.00577
 00:10:24    15/1000     val        17/19          1.6%      1.00E-03    0.00604  83.20602   0.00613
 00:10:24    15/1000    train      130/140         1.6%      1.00E-03    0.00691 106.46335   0.00702
training run exp-model_v1-fc-cd-vae-1e-6
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    CDLoss    KLDivLoss   TotalLoss
 00:10:27    16/1000    train        0/140         1.6%      1.00E-03    0.00512 108.22947   0.00523
 00:10:28    16/1000     val         0/19          1.6%      1.00E-03    0.01378 206.98911   0.01399
 00:10:31    16/1000    train       10/140         1.6%      1.00E-03    0.00593 105.53161   0.00603
 00:10:32    16/1000     val         2/19          1.6%      1.00E-03    0.01069 165.98279   0.01085
 00:10:33    16/1000    train       20/140         1.6%      1.00E-03    0.00680 111.30484   0.00691
 00:10:36    16/1000     val         4/19          1.6%      1.00E-03    0.00631 144.31386   0.00645
 00:10:36    16/1000    train       30/140         1.6%      1.00E-03    0.00703 103.67833   0.00713
 00:10:38    16/1000    train       40/140         1.6%      1.00E-03    0.00599 101.92251   0.00609
 00:10:40    16/1000     val         6/19          1.6%      1.00E-03    0.01067 116.63470   0.01079
 00:10:41    16/1000    train       50/140         1.6%      1.00E-03    0.00563 108.74063   0.00573
 00:10:44    16/1000     val         8/19          1.6%      1.00E-03    0.00994 151.10994   0.01009
 00:10:44    16/1000    train       60/140         1.6%      1.00E-03    0.00573 102.81827   0.00583
 00:10:46    16/1000    train       70/140         1.7%      1.00E-03    0.00705 100.63641   0.00715
 00:10:47    16/1000     val        10/19          1.7%      1.00E-03    0.00767 137.39481   0.00780
 00:10:48    16/1000    train       80/140         1.7%      1.00E-03    0.00639 101.89517   0.00650
 00:10:52    16/1000     val        12/19          1.7%      1.00E-03    0.01105  69.77032   0.01112
 00:10:52    16/1000    train       90/140         1.7%      1.00E-03    0.00697  99.46677   0.00707
 00:10:54    16/1000    train      100/140         1.7%      1.00E-03    0.00759  99.57121   0.00769
 00:10:57    16/1000     val        14/19          1.7%      1.00E-03    0.00640 107.80679   0.00651
 00:10:57    16/1000    train      110/140         1.7%      1.00E-03    0.00811 106.31003   0.00822
 00:11:00    16/1000     val        16/19          1.7%      1.00E-03    0.00776  92.46157   0.00785
 00:11:00    16/1000    train      120/140         1.7%      1.00E-03    0.00544  99.23547   0.00554
 00:11:03    16/1000    train      130/140         1.7%      1.00E-03    0.00602 107.65632   0.00613
 00:11:04    16/1000     val        18/19          1.7%      1.00E-03    0.00626 102.21455   0.00637
training run exp-model_v1-fc-cd-vae-1e-6
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    CDLoss    KLDivLoss   TotalLoss
 00:11:06    17/1000    train        0/140         1.7%      1.00E-03    0.00687 102.78087   0.00697
 00:11:09    17/1000     val         1/19          1.7%      1.00E-03    0.00709  83.68868   0.00717
 00:11:09    17/1000    train       10/140         1.7%      1.00E-03    0.00625 105.00283   0.00635
 00:11:11    17/1000    train       20/140         1.7%      1.00E-03    0.00640  98.99611   0.00650
 00:11:13    17/1000     val         3/19          1.7%      1.00E-03    0.00655 112.94869   0.00667
 00:11:15    17/1000    train       30/140         1.7%      1.00E-03    0.00597 103.14989   0.00607
 00:11:17    17/1000     val         5/19          1.7%      1.00E-03    0.00645 112.21239   0.00656
 00:11:17    17/1000    train       40/140         1.7%      1.00E-03    0.00512 103.81972   0.00522
 00:11:19    17/1000    train       50/140         1.7%      1.00E-03    0.00658 101.31677   0.00668
 00:11:21    17/1000     val         7/19          1.7%      1.00E-03    0.00813 124.94782   0.00826
 00:11:23    17/1000    train       60/140         1.7%      1.00E-03    0.00573 101.66574   0.00583
 00:11:24    17/1000     val         9/19          1.8%      1.00E-03    0.00600 110.31229   0.00611
 00:11:25    17/1000    train       70/140         1.8%      1.00E-03    0.01001 100.80134   0.01011
 00:11:27    17/1000    train       80/140         1.8%      1.00E-03    0.00613 105.83833   0.00624
 00:11:28    17/1000     val        11/19          1.8%      1.00E-03    0.00800  81.54317   0.00808
 00:11:31    17/1000    train       90/140         1.8%      1.00E-03    0.00643 101.47746   0.00653
 00:11:32    17/1000     val        13/19          1.8%      1.00E-03    0.01066 165.88098   0.01083
 00:11:32    17/1000    train      100/140         1.8%      1.00E-03    0.00676 103.90668   0.00686
 00:11:35    17/1000    train      110/140         1.8%      1.00E-03    0.00572 102.10958   0.00582
 00:11:36    17/1000     val        15/19          1.8%      1.00E-03    0.00668 111.19006   0.00679
 00:11:38    17/1000    train      120/140         1.8%      1.00E-03    0.00640 102.66342   0.00650
 00:11:40    17/1000     val        17/19          1.8%      1.00E-03    0.00550  74.91132   0.00557
 00:11:40    17/1000    train      130/140         1.8%      1.00E-03    0.00621 100.00320   0.00631
training run exp-model_v1-fc-cd-vae-1e-6
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    CDLoss    KLDivLoss   TotalLoss
 00:11:44    18/1000    train        0/140         1.8%      1.00E-03    0.00605 103.28785   0.00616
 00:11:45    18/1000     val         0/19          1.8%      1.00E-03    0.00685 112.24213   0.00696
 00:11:47    18/1000    train       10/140         1.8%      1.00E-03    0.00577 100.17937   0.00587
 00:11:49    18/1000     val         2/19          1.8%      1.00E-03    0.00618 106.47336   0.00629
 00:11:49    18/1000    train       20/140         1.8%      1.00E-03    0.00669 103.85075   0.00679
 00:11:53    18/1000     val         4/19          1.8%      1.00E-03    0.00677 131.41980   0.00690
 00:11:53    18/1000    train       30/140         1.8%      1.00E-03    0.00570 104.79390   0.00581
 00:11:55    18/1000    train       40/140         1.8%      1.00E-03    0.00606 105.73808   0.00616
 00:11:57    18/1000     val         6/19          1.8%      1.00E-03    0.00754  89.24890   0.00763
 00:11:57    18/1000    train       50/140         1.8%      1.00E-03    0.00675 101.77533   0.00685
 00:12:01    18/1000     val         8/19          1.8%      1.00E-03    0.00669  94.56161   0.00678
 00:12:01    18/1000    train       60/140         1.8%      1.00E-03    0.00720 102.92047   0.00730
 00:12:03    18/1000    train       70/140         1.9%      1.00E-03    0.00580 100.44174   0.00590
 00:12:05    18/1000     val        10/19          1.9%      1.00E-03    0.00765 125.67989   0.00778
 00:12:05    18/1000    train       80/140         1.9%      1.00E-03    0.00623 102.78369   0.00633
 00:12:08    18/1000     val        12/19          1.9%      1.00E-03    0.01010  98.55011   0.01020
 00:12:08    18/1000    train       90/140         1.9%      1.00E-03    0.00694  99.68973   0.00704
 00:12:11    18/1000    train      100/140         1.9%      1.00E-03    0.00679  99.90707   0.00689
 00:12:12    18/1000     val        14/19          1.9%      1.00E-03    0.00692 107.53867   0.00703
 00:12:13    18/1000    train      110/140         1.9%      1.00E-03    0.00781  96.38705   0.00791
 00:12:16    18/1000     val        16/19          1.9%      1.00E-03    0.00742  95.64897   0.00751
 00:12:16    18/1000    train      120/140         1.9%      1.00E-03    0.00585  96.59776   0.00594
 00:12:18    18/1000    train      130/140         1.9%      1.00E-03    0.00623 100.82785   0.00634
 00:12:20    18/1000     val        18/19          1.9%      1.00E-03    0.01387 159.23785   0.01403
training run exp-model_v1-fc-cd-vae-1e-6
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    CDLoss    KLDivLoss   TotalLoss
 00:12:21    19/1000    train        0/140         1.9%      1.00E-03    0.00520  95.88853   0.00530
 00:12:25    19/1000     val         1/19          1.9%      1.00E-03    0.00666  90.43391   0.00675
 00:12:25    19/1000    train       10/140         1.9%      1.00E-03    0.00609 100.44882   0.00619
 00:12:27    19/1000    train       20/140         1.9%      1.00E-03    0.00633  99.95476   0.00643
 00:12:29    19/1000     val         3/19          1.9%      1.00E-03    0.00822 119.70667   0.00834
 00:12:31    19/1000    train       30/140         1.9%      1.00E-03    0.00581 102.66605   0.00591
 00:12:33    19/1000     val         5/19          1.9%      1.00E-03    0.00594  95.80831   0.00603
 00:12:33    19/1000    train       40/140         1.9%      1.00E-03    0.00561 101.51423   0.00571
 00:12:35    19/1000    train       50/140         1.9%      1.00E-03    0.00632 100.86526   0.00642
 00:12:37    19/1000     val         7/19          1.9%      1.00E-03    0.00683  99.77499   0.00693
 00:12:38    19/1000    train       60/140         1.9%      1.00E-03    0.00528 103.63898   0.00538
 00:12:40    19/1000     val         9/19          2.0%      1.00E-03    0.00583  89.21130   0.00592
 00:12:40    19/1000    train       70/140         2.0%      1.00E-03    0.00647 102.43528   0.00657
 00:12:43    19/1000    train       80/140         2.0%      1.00E-03    0.00638 107.40150   0.00648
 00:12:44    19/1000     val        11/19          2.0%      1.00E-03    0.00542 116.17842   0.00554
 00:12:46    19/1000    train       90/140         2.0%      1.00E-03    0.00645 101.33365   0.00655
 00:12:47    19/1000     val        13/19          2.0%      1.00E-03    0.00671 115.49390   0.00683
 00:12:48    19/1000    train      100/140         2.0%      1.00E-03    0.00614 101.95532   0.00624
 00:12:51    19/1000    train      110/140         2.0%      1.00E-03    0.00639 102.54155   0.00649
 00:12:52    19/1000     val        15/19          2.0%      1.00E-03    0.00622  91.88800   0.00631
 00:12:54    19/1000    train      120/140         2.0%      1.00E-03    0.00720 104.66902   0.00731
 00:12:56    19/1000     val        17/19          2.0%      1.00E-03    0.00652  58.86721   0.00658
 00:12:56    19/1000    train      130/140         2.0%      1.00E-03    0.00627 100.11611   0.00637
training run exp-model_v1-fc-cd-vae-1e-6
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    CDLoss    KLDivLoss   TotalLoss
 00:12:59    20/1000    train        0/140         2.0%      1.00E-03    0.00569  95.59454   0.00579
 00:13:01    20/1000     val         0/19          2.0%      1.00E-03    0.00654 113.44492   0.00665
Visualizing ...
Generating html visualization ...
DONE
 00:13:12    20/1000    train       10/140         2.0%      1.00E-03    0.00682  99.69891   0.00692
 00:13:14    20/1000     val         2/19          2.0%      1.00E-03    0.00637 111.01633   0.00648
 00:13:14    20/1000    train       20/140         2.0%      1.00E-03    0.00623  93.17801   0.00632
 00:13:18    20/1000     val         4/19          2.0%      1.00E-03    0.00656 117.44795   0.00668
 00:13:18    20/1000    train       30/140         2.0%      1.00E-03    0.00642  96.56326   0.00651
 00:13:20    20/1000    train       40/140         2.0%      1.00E-03    0.00519  95.02527   0.00529
 00:13:22    20/1000     val         6/19          2.0%      1.00E-03    0.00535  86.90836   0.00544
 00:13:22    20/1000    train       50/140         2.0%      1.00E-03    0.00579  97.32840   0.00589
 00:13:25    20/1000     val         8/19          2.0%      1.00E-03    0.00635 104.97371   0.00646
 00:13:25    20/1000    train       60/140         2.0%      1.00E-03    0.00584  94.09595   0.00593
 00:13:28    20/1000    train       70/140         2.1%      1.00E-03    0.00649  99.59257   0.00659
 00:13:29    20/1000     val        10/19          2.1%      1.00E-03    0.00621  98.85371   0.00630
 00:13:30    20/1000    train       80/140         2.1%      1.00E-03    0.00655  99.73430   0.00665
 00:13:33    20/1000     val        12/19          2.1%      1.00E-03    0.00802 140.50208   0.00816
 00:13:33    20/1000    train       90/140         2.1%      1.00E-03    0.00773  98.40573   0.00783
 00:13:36    20/1000    train      100/140         2.1%      1.00E-03    0.00658  98.05174   0.00667
 00:13:37    20/1000     val        14/19          2.1%      1.00E-03    0.00642  98.02854   0.00652
 00:13:38    20/1000    train      110/140         2.1%      1.00E-03    0.00530  96.91549   0.00540
 00:13:41    20/1000     val        16/19          2.1%      1.00E-03    0.00713  86.56299   0.00722
 00:13:41    20/1000    train      120/140         2.1%      1.00E-03    0.00601  94.84566   0.00610
 00:13:43    20/1000    train      130/140         2.1%      1.00E-03    0.00610  94.87244   0.00620
 00:13:44    20/1000     val        18/19          2.1%      1.00E-03    0.00581 104.45850   0.00591
training run exp-model_v1-fc-cd-vae-1e-6
     Time    Epoch     Dataset    Iteration    Progress(%)       LR    CDLoss    KLDivLoss   TotalLoss
 00:13:47    21/1000    train        0/140         2.1%      1.00E-03    0.00701  96.46036   0.00711
 00:13:50    21/1000     val         1/19          2.1%      1.00E-03    0.01480 124.98045   0.01492
 00:13:50    21/1000    train       10/140         2.1%      1.00E-03    0.00663  95.83118   0.00672
 00:13:52    21/1000    train       20/140         2.1%      1.00E-03    0.00612  95.14692   0.00621
 00:13:54    21/1000     val         3/19          2.1%      1.00E-03    0.00649  72.31245   0.00656
 00:13:55    21/1000    train       30/140         2.1%      1.00E-03    0.00513  94.43472   0.00522
 00:13:57    21/1000     val         5/19          2.1%      1.00E-03    0.00625  73.56354   0.00632
 00:13:57    21/1000    train       40/140         2.1%      1.00E-03    0.00706  94.79145   0.00715
 00:14:00    21/1000    train       50/140         2.1%      1.00E-03    0.00627  93.84824   0.00636
 00:14:01    21/1000     val         7/19          2.1%      1.00E-03    0.00760 109.74474   0.00771
 00:14:03    21/1000    train       60/140         2.1%      1.00E-03    0.00492  91.79152   0.00501
 00:14:05    21/1000     val         9/19          2.2%      1.00E-03    0.00600  73.76186   0.00607
 00:14:06    21/1000    train       70/140         2.2%      1.00E-03    0.00595  96.65672   0.00605
 00:14:07    21/1000    train       80/140         2.2%      1.00E-03    0.00646  92.30700   0.00655
